,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4171,R3HAB,All Into Nothing,6KQxGfOdjHMh5wT15t0gJj,59,0.571,0.763,9,-6.66,1,0.0491,0.0421,0.0,0.394,0.211,99.953,161400,4
4172,Eric Church,Higher Wire,74ZZOckotaqxig604AmI0Z,51,0.566,0.439,2,-7.379,1,0.0437,0.943,2.68e-06,0.095,0.327,74.31,163467,4
4173,Cheat Codes,I Love It,40ZN3DCKsiw41kRO7JxoNZ,55,0.604,0.748,8,-5.343,1,0.0849,0.0021,0.0,0.083,0.52,120.178,163000,4
4174,JID,Just Da Other Day,2fU2TSb3bghWYkPFuqgSkr,53,0.821,0.529,1,-6.924,1,0.18,0.0904,1.73e-06,0.162,0.0622,98.555,229045,4
4175,Lil Baby,Boss Bitch,53nzcuEwQAzwV2Y7I7lczm,52,0.774,0.643,8,-7.742,0,0.111,0.0365,0.0,0.112,0.636,140.001,164496,4
4176,Don Diablo,I Got Love (feat. Nate Dogg),6ewNVQqN4Heqy3v3bytuiu,64,0.849,0.955,1,-1.862,1,0.153,0.286,0.000862,0.0604,0.545,122.984,159024,4
4177,Bishop Briggs,Never Tear Us Apart,0zdzgfhY18Au7dD1hOrTrX,62,0.372,0.6,4,-6.027,0,0.0351,0.00643,3.37e-05,0.139,0.0753,188.96,194827,3
4178,Eric Church,The Snake,1GLGfSerlDXRYBCJtHHnua,52,0.442,0.335,5,-17.789,0,0.0979,0.907,0.132,0.273,0.394,177.372,240027,4
4179,The Weeknd,Call Out My Name - A Cappella,5PTfZsGlsDDPH8i3PdQnXJ,58,0.397,0.339,1,-6.688,1,0.0361,0.887,0.0,0.306,0.459,135.089,224747,3
4180,December Avenue,Kung 'Di Rin Lang Ikaw,2BgD4nRyx9EZ5o8YEnjRSV,72,0.502,0.482,4,-4.736,1,0.0288,0.161,0.0,0.187,0.132,133.894,267759,4
4181,Idealism,illusions,2tZpMhFiG1QccEgpg7QtVJ,56,0.619,0.274,7,-14.249,1,0.0461,0.495,0.883,0.111,0.212,161.973,168889,4
4182,A R I Z O N A,What She Wants,4uf9vttaZb5rehtxzrL4Dx,54,0.715,0.656,5,-6.154,1,0.0259,0.0162,0.000501,0.0882,0.423,126.01,205100,4
4183,dj 6rb,Oh Nanana - Remix,69PqVX29aZhDGFlG2SKxFy,61,0.729,0.842,1,-2.997,1,0.261,0.0597,3.06e-06,0.319,0.574,64.808,133116,4
4184,Jason Mraz,More Than Friends (feat. Meghan Trainor),03VNgdCL9t8aPyvwZecglI,61,0.451,0.528,2,-6.984,1,0.0364,0.366,0.0,0.0811,0.527,139.28,181360,5
4185,Carlos Rivera,Me Muero,4dpTz2Tgczw9lDdBAT0fvT,72,0.51,0.572,6,-6.153,1,0.0262,0.28,0.0,0.113,0.529,142.062,196040,4
4186,Yung Bleu,Ice On My Baby,2DOzJWZCslTQFQPQf6hhhj,51,0.759,0.631,5,-2.243,0,0.059,0.261,0.0,0.13,0.119,75.058,217840,4
4187,Junglepussy,Trader Joe,68UwqWt98BW1QdDnGV9DO1,52,0.872,0.541,0,-6.932,1,0.0629,0.574,1.79e-06,0.0617,0.589,133.005,188917,4
4188,NEEDTOBREATHE,Drive All Night (Acoustic Live),4UKCxosI4GTWP7YV80JS9u,52,0.541,0.804,8,-6.444,1,0.0471,0.284,6.29e-05,0.709,0.543,140.628,290853,4
4189,Ella Mai,Love Me Like That (Champion Love),5kUMB8d7Xa6X7VNe8qTY9k,56,0.522,0.592,8,-2.982,0,0.0344,0.0348,0.0,0.365,0.256,135.88,210564,3
4190,Meek Mill,Stuck in My Ways,0UOF9AAyS8H9iCWmePj29w,53,0.703,0.701,1,-4.764,1,0.159,0.147,0.0,0.27,0.556,139.944,191486,4
4191,Sarah Reeves,Just Want You,0jm6UoOxeX1rtYKLrG7pnj,53,0.33,0.325,6,-7.912,0,0.0299,0.648,0.0,0.109,0.224,135.51,272000,4
4192,The Milk Carton Kids,A Sea of Roses,72w7uKE7CkNwpLFUBHqUkC,57,0.516,0.166,6,-17.147,1,0.042,0.92,0.0232,0.0995,0.329,140.548,199840,4
4193,Damian Marley,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",2w6xoVr8vUn3j5cI9NusBM,59,0.813,0.585,10,-6.856,0,0.266,0.0223,0.0,0.21,0.847,84.995,245147,4
4194,$uicideBoy$,FUCK the Industry,1kplm95KV4UuZ2JTbfzKiO,54,0.696,0.503,7,-9.024,1,0.276,0.105,5.91e-05,0.114,0.125,129.974,235231,4
4195,Dawes,Crack The Case,2JtC5mhcW0RoTJGoVkfgB7,52,0.531,0.476,5,-11.328,1,0.0345,0.629,0.00257,0.0801,0.239,130.232,354842,4
4196,John Legend,Written In The Stars,6SLMyJPRTh2zCX9SJJHTZQ,63,0.612,0.519,9,-5.568,1,0.0391,0.478,0.0,0.189,0.537,80.882,231341,4
4197,Greta Van Fleet,"Lover, Leaver",1OWSsdbAXFyPDo6khogqAW,59,0.496,0.924,9,-3.895,1,0.0507,0.00214,0.22,0.136,0.594,91.882,214987,4
4198,Riverdale Cast,"Mad World (feat. K.J. Apa, Camila Mendes & Lili Reinhart)",1Q2z1qC6C0Db6nDFkwr9wd,65,0.476,0.343,3,-10.417,1,0.0339,0.59,0.0,0.128,0.239,171.764,188180,4
4199,Kali Uchis,In My Dreams,2dDzrUEDCKXaLViMPa1jo5,54,0.606,0.839,0,-5.115,1,0.0297,0.0195,1.96e-05,0.15,0.907,165.951,201000,4
4200,ODESZA,Across The Room - Yung Heat Rendition,312diRT7oDbrkY5F7JH609,53,0.314,0.487,6,-9.646,1,0.152,0.0776,0.000525,0.691,0.163,80.679,244192,4
4201,Miranda Moniz,Relaxar,517MFgG7lzEZn286TL5F74,56,0.127,0.033,0,-30.043,1,0.0528,0.994,0.943,0.0825,0.0355,66.224,237033,3
4202,Caissie Levy,"Monster - From ""Frozen: The Broadway Musical""",05om7Ac9m7wKq1rHn4sHQh,56,0.41,0.457,0,-5.622,1,0.0381,0.214,0.0,0.108,0.147,91.927,222653,4
4203,Noah Jones,Music Is in My Blood,38bYOB2PW8QPvxMKzbxHZJ,50,0.463,0.794,7,-7.116,1,0.416,0.0291,0.0,0.11,0.626,85.635,108748,4
4204,The Chainsmokers,Side Effects - Fedde Le Grand Remix,7FDaS1k08rwMoAThmzUkOZ,63,0.633,0.854,0,-4.046,0,0.0432,0.0382,2.83e-05,0.434,0.659,126.026,172360,4
4205,Wallows,It's Only Right,49shtsiVxakpVGxSltpgjX,53,0.447,0.663,11,-7.399,0,0.033,0.00222,0.00275,0.127,0.456,153.87,274520,4
4206,Kiiara,Messy,0BOEuUKoHdy8in20fG5smd,56,0.893,0.456,9,-5.82,1,0.167,0.216,0.0,0.326,0.681,108.037,169324,4
4207,Flatbush Zombies,Vacation (feat. Joey Bada$$),3ZO6UxR61HavlXuyohc14T,54,0.715,0.736,10,-9.549,0,0.209,0.0457,0.0,0.0853,0.628,149.93,237253,4
4208,Ollie MN,Friendly Dark,3ZsVXh7a8HxYWxzDCHjQfN,55,0.717,0.134,11,-16.178,1,0.0294,0.941,0.0942,0.107,0.234,94.933,204042,4
